river_name,waterway,region_name,province,city_muni,selection_reason,award_company,award_project,award_stage,award_potential_mw,award_installed_mw,award_count,award_potential_mw_total,award_installed_mw_total,Power_MW,HPI,Status,Usable,Catchment,Catchment_km2,Relief_m,Runoff_mm_per_yr,Flow_m3s,HPI
Carac-an River,river,Region XIII (Caraga),Surigao del Sur,Madrid,high_potential,,,,,,0,,,0.0038,60.0,Good,True,Cantilan,339.4,1760.0,27480.0,0.0003,60.0
Caraga River,river,Region XI (Davao Region),Davao Oriental,Caraga,high_potential,,,,,,0,,,0.0057,60.0,Good,True,Caraga,510.5,2666.0,17840.0,0.0003,60.0
Caraga River,river,Region XI (Davao Region),Davao Oriental,Maragusan (San Mariano),high_potential,,,,,,0,,,0.0057,60.0,Good,True,Caraga,510.5,2666.0,17840.0,0.0003,60.0
Caraga River,river,Region XI (Davao Region),Davao Oriental,Pantukan,high_potential,,,,,,0,,,0.0057,60.0,Good,True,Caraga,510.5,2666.0,17840.0,0.0003,60.0
Casaoman River,river,Region XI (Davao Region),Davao Oriental,Caraga,high_potential,,,,,,0,,,0.0037,60.0,Good,True,Casauman,383.4,2318.0,17840.0,0.0002,60.0
Casaoman River,river,Region XI (Davao Region),Davao Oriental,Manay,high_potential,,,,,,0,,,0.0037,60.0,Good,True,Casauman,383.4,2318.0,17840.0,0.0002,60.0
Casecnan River,river,Region II (Cagayan Valley),Nueva Vizcaya,Alfonso Castaneda,awarded,United Hydro Power Builders ,Lower Taan Hydroelectric Power Project,Development,3.4,,1,3.4,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Casecnan River,river,Region II (Cagayan Valley),Nueva Vizcaya,Dupax del Norte,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Casecnan River,river,Region II (Cagayan Valley),Nueva Vizcaya,Dupax del Sur,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Casisang Creek,stream,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Cateel River,river,Region XI (Davao Region),Davao Oriental,Baganga,awarded,Global Sibagat Hydropower Corporation,Baganga River Hydroelectric Power Project,Development,18.0,,2,36.0,,0.0047,60.0,Good,True,Cateel,637.3,1775.0,17840.0,0.0004,60.0
Cateel River,river,Region XI (Davao Region),Davao Oriental,Cateel,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Cateel,637.3,1775.0,17840.0,0.0004,60.0
Cateel River,river,Region XI (Davao Region),Davao Oriental,Compostela,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Cateel,637.3,1775.0,17840.0,0.0004,60.0
Cateel River,river,Region XI (Davao Region),Davao Oriental,New Bataan,high_potential,,,,,,0,,,0.0047,60.0,Good,True,Cateel,637.3,1775.0,17840.0,0.0004,60.0
Catigan Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,9,,9.0,,30.0,Poor,False,,,,5330.0,,30.0
Catingas River,river,Mimaropa Region,Romblon,San Fernando,awarded,Cantingas Mini-Hydro Power Corporation,Cantingas Hydroelectric Power Plant,Commercial Operation,,1.35,2,,2.7,,30.0,Poor,False,,,,6701.0,,30.0
Catubig River,river,Region VIII (Eastern Visayas),Northern Samar,Las Navas,high_potential,,,,,,0,,,0.0118,60.1,Good,True,Catubig,776.0,839.0,77414.0,0.0019,60.1
Catubig River,river,Region VIII (Eastern Visayas),Northern Samar,Matuguinao,high_potential,,,,,,0,,,0.0118,60.1,Good,True,Catubig,776.0,839.0,77414.0,0.0019,60.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Barlig,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Bauko,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Bontoc (Capital),high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,City of Tabuk (Capital),high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Lubuagan,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Piat,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Pinukpuk,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Rizal,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Sabangan,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Sadanga,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Santo Niño (Faire),high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Tinglayan,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Region II (Cagayan Valley),Cagayan,Tuao,high_potential,,,,,,0,,,0.1643,61.1,Good,True,Cagayan,27684.1,2871.0,8860.0,0.0078,61.1
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Barlig,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Bauko,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Bontoc (Capital),high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,City of Tabuk (Capital),high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Lubuagan,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Piat,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Pinukpuk,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Rizal,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Sabangan,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Sadanga,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Santo Niño (Faire),high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Tinglayan,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Kalinga,Tuao,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Barlig,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Bauko,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Bontoc (Capital),high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,City of Tabuk (Capital),high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Lubuagan,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Piat,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Pinukpuk,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Rizal,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Sabangan,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Sadanga,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Santo Niño (Faire),high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Tinglayan,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Chico River,river,Cordillera Administrative Region (CAR),Mountain Province,Tuao,high_potential,,,,,,0,,,0.1788,61.2,Good,True,Cagayan,27684.1,2871.0,9640.0,0.0085,61.2
Colocol River,river,Region II (Cagayan Valley),Nueva Vizcaya,Bayombong (Capital),high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Colocol River,river,Region II (Cagayan Valley),Nueva Vizcaya,Solano,awarded,Smith Bell Mini-Hydro Corp.,Commonal-Uddiawan Hydroelectric Power Plant,Commercial Operation,,1.8,1,,1.8,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Congot Creek,stream,Cordillera Administrative Region (CAR),Kalinga,Balbalan,high_potential,,,,,,0,,,211.0,61.4,Good,True,Cagayan,27684.1,2871.0,11380.0,0.01,61.4
Coutap Creek,stream,Region IV-A (Calabarzon),Quezon,General Nakar,high_potential,,,,,,0,,,0.0017,60.0,Good,True,Infanta,935.4,1528.0,5130.0,0.0002,60.0
Coutap Creek,stream,Region IV-A (Calabarzon),Quezon,Infanta,high_potential,,,,,,0,,,0.0017,60.0,Good,True,Infanta,935.4,1528.0,5130.0,0.0002,60.0
Cuabo River,river,Region XI (Davao Region),Davao Oriental,City of Mati (Capital),high_potential,,,,,,0,,,5.0,60.0,Good,True,Sumlog,536.6,2255.0,17840.0,0.0003,60.0
Cuabo River,river,Region XI (Davao Region),Davao Oriental,Lupon,high_potential,,,,,,0,,,5.0,60.0,Good,True,Sumlog,536.6,2255.0,17840.0,0.0003,60.0
Cuabo River,river,Region XI (Davao Region),Davao Oriental,San Isidro,high_potential,,,,,,0,,,5.0,60.0,Good,True,Sumlog,536.6,2255.0,17840.0,0.0003,60.0
Cugan Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,39,,39.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Daet River,river,Region V (Bicol Region),Camarines Norte,Mercedes,awarded,Colasi Mini Hydro Electric Power Plant Corporation,Colasi Hydroelectric Power Project,Development,4.0,,1,4.0,,,30.0,Poor,False,,,,6180.0,,30.0
Daguitan River,river,Region VIII (Eastern Visayas),Leyte,Burauen,high_potential,,,,,,0,,,0.0008,60.0,Good,True,Daguitan_Marabang,291.8,1322.0,8355.0,0.0001,60.0
Daguitan River,river,Region VIII (Eastern Visayas),Leyte,Dulag,high_potential,,,,,,0,,,0.0008,60.0,Good,True,Daguitan_Marabang,291.8,1322.0,8355.0,0.0001,60.0
Daguitan River,river,Region VIII (Eastern Visayas),Leyte,Julita,high_potential,,,,,,0,,,0.0008,60.0,Good,True,Daguitan_Marabang,291.8,1322.0,8355.0,0.0001,60.0
Daguitan River,river,Region VIII (Eastern Visayas),Leyte,Ormoc City,high_potential,,,,,,0,,,0.0008,60.0,Good,True,Daguitan_Marabang,291.8,1322.0,8355.0,0.0001,60.0
Dahulugan Creek,stream,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Daliaon Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,8,,8.0,,30.0,Poor,False,,,,5330.0,,30.0
Dampol Stream,stream,Region II (Cagayan Valley),Nueva Vizcaya,Dupax del Sur,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Danao Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,5,,5.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Danuman River,river,Region XIII (Caraga),Agusan del Sur,Loreto,high_potential,,,,,,0,,,0.0839,60.5,Good,True,Agusan,11528.6,2665.0,11700.0,0.0043,60.5
Dapitan River,river,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Mutia,awarded,"Euro Hydro Power (Asia) Holdings, Inc.",Dapitan River (Upper) Hydroelectric Power Project,Development,3.53,,1,3.53,,0.0021,60.0,Good,True,Paro_Dapitan,395.4,2165.0,10640.0,0.0001,60.0
Daragdag River,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,2,,2.0,,30.0,Poor,False,,,,5330.0,,30.0
Darapuay River,stream,Region XI (Davao Region),Davao del Sur,Bansalan,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Darapuay River,river,Region XI (Davao Region),Davao del Sur,Magsaysay,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Darapuay River,stream,Region XI (Davao Region),Davao del Sur,Makilala,high_potential,,,,,,0,,,0.0039,60.0,Good,True,Padada_Mainit,1188.2,2614.0,5330.0,0.0002,60.0
Davao River,river,Region X (Northern Mindanao),Bukidnon,Davao City,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Davao River,river,Region X (Northern Mindanao),Bukidnon,Quezon,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Davao River,river,Region X (Northern Mindanao),Bukidnon,San Fernando,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Davao River,river,Region X (Northern Mindanao),Bukidnon,Talaingod,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Davao River,river,Region XI (Davao Region),Davao del Norte,Davao City,high_potential,,,,,,0,,,2.8929,79.4,Good,True,Davao,1739.8,1906.0,3740060.0,0.2063,79.4
Davao River,river,Region XI (Davao Region),Davao del Norte,San Fernando,high_potential,,,,,,0,,,2.8929,79.4,Good,True,Davao,1739.8,1906.0,3740060.0,0.2063,79.4
Davao River,river,Region XI (Davao Region),Davao del Norte,Talaingod,high_potential,,,,,,0,,,2.8929,79.4,Good,True,Davao,1739.8,1906.0,3740060.0,0.2063,79.4
Davao River,river,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,32,,32.0,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Davao River,river,Region XI (Davao Region),Davao del Sur,San Fernando,high_potential,,,,,,0,,,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Davao River,river,Region XI (Davao Region),Davao del Sur,Talaingod,high_potential,,,,,,0,,,0.0041,60.0,Good,True,Davao,1739.8,1906.0,5330.0,0.0003,60.0
Diadi River,river,Region II (Cagayan Valley),Nueva Vizcaya,Diadi,high_potential,,,,,,0,,,0.1775,61.1,Good,True,Cagayan,27684.1,2871.0,9570.0,0.0084,61.1
Dibuluan River,river,Region III (Central Luzon),Aurora,Casiguran,high_potential,,,,,,0,,,0.1843,61.2,Good,True,Cagayan,27684.1,2871.0,9940.0,0.0087,61.2
Dibuluan River,river,Region III (Central Luzon),Aurora,Maddela,high_potential,,,,,,0,,,0.1843,61.2,Good,True,Cagayan,27684.1,2871.0,9940.0,0.0087,61.2
Dibuluan River,river,Region II (Cagayan Valley),Quirino,Casiguran,high_potential,,,,,,0,,,0.1734,61.1,Good,True,Cagayan,27684.1,2871.0,9350.0,0.0082,61.1
Dibuluan River,river,Region II (Cagayan Valley),Quirino,Maddela,high_potential,,,,,,0,,,0.1734,61.1,Good,True,Cagayan,27684.1,2871.0,9350.0,0.0082,61.1
Dicklum River,river,Region X (Northern Mindanao),Bukidnon,Manolo Fortich,awarded,FG Budinon Power Corporation,Agusan River Hydroelectric Power Plant,Commercial Operation,,1.6,1,,1.6,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Digalana,river,Region VI (Western Visayas),Aklan,Jamindan,high_potential,,,,,,0,,,0.0066,60.0,Good,True,Aklan,890.6,2103.0,15189.0,0.0004,60.0
Digalana,river,Region VI (Western Visayas),Aklan,Libacao,high_potential,,,,,,0,,,0.0066,60.0,Good,True,Aklan,890.6,2103.0,15189.0,0.0004,60.0
Digalana,river,Region VI (Western Visayas),Capiz,Jamindan,high_potential,,,,,,0,,,0.0085,60.1,Good,True,Aklan,890.6,2103.0,19495.0,0.0006,60.1
Digalana,river,Region VI (Western Visayas),Capiz,Libacao,high_potential,,,,,,0,,,0.0085,60.1,Good,True,Aklan,890.6,2103.0,19495.0,0.0006,60.1
Digongan River,river,Region X (Northern Mindanao),Bukidnon,San Fernando,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Digongan River,river,Region X (Northern Mindanao),Bukidnon,Talaingod,high_potential,,,,,,0,,,0.0068,60.0,Good,True,Davao,1739.8,1906.0,8830.0,0.0005,60.0
Digongan River,river,Region XI (Davao Region),Davao del Norte,San Fernando,high_potential,,,,,,0,,,2.8929,79.4,Good,True,Davao,1739.8,1906.0,3740060.0,0.2063,79.4
Digongan River,river,Region XI (Davao Region),Davao del Norte,Talaingod,high_potential,,,,,,0,,,2.8929,79.4,Good,True,Davao,1739.8,1906.0,3740060.0,0.2063,79.4
Dila River,river,Region X (Northern Mindanao),Bukidnon,City of Malaybalay (Capital),high_potential,,,,,,0,,,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Dila River,river,Region X (Northern Mindanao),Bukidnon,Impasug-ong,high_potential,,,,,,0,,,0.01,60.1,Good,True,Tagoloan,1678.5,2905.0,8830.0,0.0005,60.1
Dilapa River,river,Region X (Northern Mindanao),Bukidnon,Quezon,high_potential,,,,,,0,,,0.1124,60.7,Good,True,Rio_Grande_de_Mindanao,18512.8,2946.0,8830.0,0.0052,60.7
Dinas River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Dinas,high_potential,,,,,,0,,,0.4709,63.4,Good,True,Dinas,379.9,1145.0,4639530.0,0.0559,63.4
Dinas River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Lapuyan,high_potential,,,,,,0,,,0.4709,63.4,Good,True,Dinas,379.9,1145.0,4639530.0,0.0559,63.4
Dinas River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,San Miguel,high_potential,,,,,,0,,,0.4709,63.4,Good,True,Dinas,379.9,1145.0,4639530.0,0.0559,63.4
Dingalan River,river,Region III (Central Luzon),Aurora,Dingalan,awarded,San Roque Hydropower Inc.,Dingalan Pumped-Storage Hydroelectric Power Project,Pre-Development,500.0,,1,500.0,,,30.0,Poor,False,,,,9940.0,,30.0
Dipag Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,awarded,"Hedcor, Inc.",Talomo 1 Hydroelectric Power Plant,Commercial Operation,,1.0,9,,9.0,,30.0,Poor,False,,,,5330.0,,30.0
Dipalo River,river,Region I (Ilocos Region),Pangasinan,Natividad,awarded,Shan-Shine Energy Corporation,Upper Batchelor Hydroelectric Power Project,Pre-Development,4.5,,2,9.0,,0.0032,42.0,Moderate,False,Agno,5804.2,2924.0,800.0,0.0001,42.0
Dipili River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Bayog,high_potential,,,,,,0,,,1349.0,69.3,Good,True,Sibuguey,826.0,1509.0,4639530.0,0.1215,69.3
Disalet River,river,Region III (Central Luzon),Aurora,San Luis,awarded,"Upper Casignan Hydro, Inc.",Lamig Hydroelectric Power Project,Pre-Development,5.5,,3,16.5,,,30.0,Poor,False,,,,9940.0,,30.0
Dodiongan River,river,Region X (Northern Mindanao),Lanao del Norte,Iligan City,awarded,"Euro Hydro Power (Asia) Holdings, Inc.",Bayug Hydroelectric Power Project,Development,17.81,,6,106.86,,0.0031,60.0,Good,True,Mandulog,776.0,1400.0,12050.0,0.0003,60.0
Dolores River,river,Region VIII (Eastern Visayas),Eastern Samar,Can-avid,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Dolores,822.0,836.0,13561.0,0.0004,60.0
Dolores River,river,Region VIII (Eastern Visayas),Eastern Samar,Dolores,high_potential,,,,,,0,,,0.0022,60.0,Good,True,Dolores,822.0,836.0,13561.0,0.0004,60.0
Dolores River,river,Region VIII (Eastern Visayas),Eastern Samar,Maslog,awarded,Iraya Energy Corporation,Maslog Hydroelectric Power Project,Development,40.0,,1,40.0,,0.0022,60.0,Good,True,Dolores,822.0,836.0,13561.0,0.0004,60.0
Domolok River,river,Region XII (Soccsksargen),Sarangani,Alabel (Capital),high_potential,,,,,,0,,,0.0087,60.1,Good,True,Malungon,1403.6,2261.0,11790.0,0.0005,60.1
Domolok River,river,Region XII (Soccsksargen),Sarangani,Malungon,high_potential,,,,,,0,,,0.0087,60.1,Good,True,Malungon,1403.6,2261.0,11790.0,0.0005,60.1
Dulangan River,river,Mimaropa Region,Oriental Mindoro,Baco,high_potential,,,,,,0,,,0.0034,60.0,Good,True,Malaylay,319.1,2365.0,19360.0,0.0002,60.0
Dulangan River,river,Mimaropa Region,Oriental Mindoro,City of Calapan (Capital),high_potential,,,,,,0,,,0.0034,60.0,Good,True,Malaylay,319.1,2365.0,19360.0,0.0002,60.0
Dulangan River,river,Mimaropa Region,Oriental Mindoro,Naujan,awarded,Catuiran Hydropower Corporation,Catuiran Hydroelectric Power Plant,Commercial Operation,,8.0,2,,16.0,,30.0,Poor,False,,,,19360.0,,30.0
Dumagooc River,river,Region XI (Davao Region),Davao Oriental,Governor Generoso,awarded,LGS Renewable Energies Corporation,Osmeña Hydroelectric Power Project,Development,1.0,,1,1.0,,,30.0,Poor,False,,,,17840.0,,30.0
