Name,Type,Region,Province,City_Muni,Lat,Lon
Guadalupe River,river,Region VII (Central Visayas),Cebu,Cebu City (Capital),10.343994,123.863706
Gubaton River,river,Region VI (Western Visayas),Iloilo,Ajuy,11.188661,123.028428
Gubaton River,stream,Region VI (Western Visayas),Iloilo,Ajuy,11.205632,123.013192
Gubauan River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,City of Lamitan,6.633255,122.128429
Guiguinto River,river,Region III (Central Luzon),Bulacan,Balagtas (Bigaa),14.798467,120.888262
Guiguinto River,river,Region III (Central Luzon),Bulacan,Bulacan,14.810607,120.87983
Guiguinto River,river,Region III (Central Luzon),Bulacan,Guiguinto,14.821062,120.879766
Guihao-An River,river,Region XIII (Caraga),Agusan del Norte,Buenavista,8.947613,125.396521
Guihean River,river,Region X (Northern Mindanao),Bukidnon,Impasug-ong,8.414666,125.019742
Guihean River,river,Region X (Northern Mindanao),Bukidnon,Manolo Fortich,8.414666,125.019742
Guihulngan River,river,Region VII (Central Visayas),Negros Oriental,City of Guihulngan,10.153096,123.235231
Guihulngan River,stream,Region VII (Central Visayas),Negros Oriental,City of Guihulngan,10.194066,123.184594
Guiljungan River,river,Region VI (Western Visayas),Negros Occidental,Cauayan,9.928798,122.679422
Guimbal River,river,Region VI (Western Visayas),Iloilo,Guimbal,10.681284,122.303794
Guimbal River,river,Region VI (Western Visayas),Iloilo,Igbaras,10.681284,122.303794
Guinabon,river,Region III (Central Luzon),Zambales,Santa Cruz,15.804735,120.038226
Guinadara River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Gandara,11.993783,124.724366
Guinadara River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Santa Margarita,11.993783,124.724366
Guinaraton River,river,Mimaropa Region,Palawan,Roxas,10.235986,119.25642
Guinatagan River,river,Region V (Bicol Region),Camarines Sur,Lagonoy,13.878071,123.451767
Guinbona-An Creek,stream,Region VI (Western Visayas),Negros Occidental,Isabela,10.243246,122.983347
Guinbono-An Creek,stream,Region VI (Western Visayas),Negros Occidental,Isabela,10.240386,122.975881
Guindascan Creek,stream,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.948023,123.209237
Guinhalaran River,river,Region VI (Western Visayas),Negros Occidental,Silay City,10.780157,122.971315
Guinhalaran River,stream,Region VI (Western Visayas),Negros Occidental,Silay City,10.769574,122.989386
Guinhalinan,river,Region IV-A (Calabarzon),Quezon,Buenavista,13.670395,122.477544
Guinhalinan,river,Region IV-A (Calabarzon),Quezon,San Narciso,13.670395,122.477544
Guinpana-An Creek,stream,Region VI (Western Visayas),Negros Occidental,City of Victorias,10.895938,123.089739
Guinpana-An Creek,stream,Region VI (Western Visayas),Negros Occidental,Manapla,10.907446,123.078619
Guinsuan River,river,Region VII (Central Visayas),Negros Oriental,Zamboanguita,9.110038,123.206299
Guinsularan River,river,Region VII (Central Visayas),Bohol,Duero,9.753731,124.415118
Guinsularan River,river,Region VII (Central Visayas),Bohol,Guindulman,9.746532,124.425127
Guinsularan River,stream,Region VII (Central Visayas),Bohol,Duero,9.753126,124.411754
Guintobhan River,river,Region VI (Western Visayas),Negros Occidental,Binalbagan,10.207101,122.945501
Guintobhan River,river,Region VI (Western Visayas),Negros Occidental,Hinigaran,10.207101,122.945501
Guintobhan River,river,Region VI (Western Visayas),Negros Occidental,Isabela,10.197217,122.976743
Guisguis River,river,Region III (Central Luzon),Zambales,Santa Cruz,15.809049,120.011168
Guitong Creek,stream,Region IV-A (Calabarzon),Quezon,Padre Burgos,13.97069,121.803365
Guitran River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Dumingag,8.166369,123.351033
Guitran River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Mahayag,8.166369,123.351033
Gumaca River,river,Region IV-A (Calabarzon),Quezon,Gumaca,13.91975,122.096609
Gumalang Creek,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.19563,125.404773
Gumitan River,river,Region XI (Davao Region),Davao del Sur,Davao City,7.446417,125.363453
Gumitan River,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.463124,125.384034
Gumituyom River,stream,Region XI (Davao Region),Davao del Sur,Matanao,6.654276,125.162709
Gunbona-An Creek,stream,Region VI (Western Visayas),Negros Occidental,Isabela,10.244992,122.992049
Gupaco River,river,Region X (Northern Mindanao),Bukidnon,Kitaotao,7.605601,125.258769
Gupaco River,river,Region X (Northern Mindanao),Bukidnon,Quezon,7.605601,125.258769
Gus-An River,river,Region VI (Western Visayas),Iloilo,Tubungan,10.822908,122.264404
Habulin River,river,Region IV-A (Calabarzon),Cavite,Indang,14.140709,120.899488
Habulin River,river,Region IV-A (Calabarzon),Cavite,Mendez (Mendez-Nuñez),14.140709,120.899488
Habulin River,stream,Region IV-A (Calabarzon),Cavite,Mendez (Mendez-Nuñez),14.121334,120.911407
Habulin River,stream,Region IV-A (Calabarzon),Cavite,Tagaytay City,14.121334,120.911407
Hagnaya Creek,stream,Region VI (Western Visayas),Negros Occidental,Bacolod City (Capital),10.587627,122.948497
Hagnaya Creek,stream,Region VI (Western Visayas),Negros Occidental,Bago City,10.587627,122.948497
Hagonoy Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.508922,121.065239
Hagonoy Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.506828,121.06924
Hagonoy River,river,Region IV-A (Calabarzon),Batangas,Alitagtag,13.863008,121.036058
Hagonoy River,river,Region IV-A (Calabarzon),Batangas,Bauan,13.778512,121.0191
Hagonoy River,river,Region IV-A (Calabarzon),Batangas,San Pascual,13.778512,121.0191
Hakbangan Creek,river,National Capital Region (NCR),Metropolitan Manila Second District,Cainta,14.612379,121.102239
Hakbangan Creek,river,National Capital Region (NCR),Metropolitan Manila Second District,City of Pasig,14.612379,121.102239
Hakbangan Creek,river,Region IV-A (Calabarzon),Rizal,Cainta,14.612379,121.102239
Hakbangan Creek,river,Region IV-A (Calabarzon),Rizal,City of Pasig,14.612379,121.102239
Hakbangan Creek,stream,National Capital Region (NCR),Metropolitan Manila Second District,City of Pasig,14.613226,121.101203
Halapintan River,river,Region VIII (Eastern Visayas),Leyte,City of Baybay,10.798772,124.777238
Hamtic River,river,Region VI (Western Visayas),Antique,Hamtic,10.698962,121.999072
Hamticon Daco River,river,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.747791,123.320046
Hamticon Daco River,river,Region VI (Western Visayas),Negros Occidental,Sagay City,10.747791,123.320046
Hamticon Daco River,stream,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.726378,123.246358
Hamulauon,river,Region VI (Western Visayas),Capiz,Panay,11.534372,122.857341
Hangelo River,river,Region XI (Davao Region),Davao del Norte,Kapalong,7.686879,125.618562
Hangelo River,river,Region XI (Davao Region),Davao del Norte,Talaingod,7.686879,125.618562
Hanticon Creek,river,Region VI (Western Visayas),Negros Occidental,Sagay City,10.808736,123.343912
Hapao-Ibulao,river,Cordillera Administrative Region (CAR),Ifugao,Banaue,16.864553,121.03105
Hapao-Ibulao,river,Cordillera Administrative Region (CAR),Ifugao,Hungduan,16.864553,121.03105
Hapao-Ibulao,river,Cordillera Administrative Region (CAR),Ifugao,Kiangan,16.864553,121.03105
Hararom,river,Region V (Bicol Region),Camarines Sur,Pasacao,13.57783,122.970073
Hibago River,river,Region V (Bicol Region),Camarines Sur,Ocampo,13.557701,123.404162
Hibatuan River,river,Region VIII (Eastern Visayas),Northern Samar,Palapag,12.49338,125.143616
Hijo River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Maco,7.41687,125.971648
Hilabangan River,river,Region VI (Western Visayas),Negros Occidental,City of Himamaylan,9.922596,123.028994
Hilabangan River,river,Region VI (Western Visayas),Negros Occidental,City of Kabankalan,9.970402,122.847266
Hilabangan River,river,Region VI (Western Visayas),Negros Occidental,Tayasan,9.922596,123.028994
Hilabangan River,river,Region VII (Central Visayas),Negros Oriental,City of Himamaylan,9.922596,123.028994
Hilabangan River,river,Region VII (Central Visayas),Negros Oriental,City of Kabankalan,9.922596,123.028994
Hilabangan River,river,Region VII (Central Visayas),Negros Oriental,Jimalalud,9.995975,123.075632
Hilabangan River,river,Region VII (Central Visayas),Negros Oriental,Tayasan,9.969117,123.086422
Hilopok,river,Region VI (Western Visayas),Capiz,Pilar,11.466767,122.99282
Hiluctogan River,river,Region VIII (Eastern Visayas),Leyte,Carigara,11.244012,124.688024
Hiluctogan River,river,Region VIII (Eastern Visayas),Leyte,Kananga,11.240285,124.681211
Himaao River,river,Region V (Bicol Region),Camarines Sur,Ocampo,13.54301,123.319864
Himaao River,river,Region V (Bicol Region),Camarines Sur,Pili (Capital),13.54301,123.319864
Himamaylan River,river,Region VI (Western Visayas),Negros Occidental,City of Himamaylan,10.138101,122.87749
Himanglos,river,Region VIII (Eastern Visayas),Leyte,Barugo,11.28724,124.76712
Himanglos,river,Region VIII (Eastern Visayas),Leyte,Jaro,11.28724,124.76712
Himanglos,river,Region VIII (Eastern Visayas),Leyte,Tunga,11.28724,124.76712
Himanglos River,river,Region VIII (Eastern Visayas),Leyte,Carigara,11.202091,124.728236
Himanglos River,river,Region VIII (Eastern Visayas),Leyte,Jaro,11.20338,124.730032
Himanglos River,river,Region VIII (Eastern Visayas),Leyte,Kananga,11.187417,124.707758
Himbangan River,river,Region VIII (Eastern Visayas),Southern Leyte,Hinunangan,10.350754,125.107364
Himbangan River,river,Region VIII (Eastern Visayas),Southern Leyte,Saint Bernard,10.350754,125.107364
Himogaan River,river,Region VI (Western Visayas),Negros Occidental,Cadiz City,10.876428,123.354018
Himogaan River,river,Region VI (Western Visayas),Negros Occidental,Calatrava,10.724674,123.361747
Himogaan River,river,Region VI (Western Visayas),Negros Occidental,City of Escalante,10.750632,123.35486
Himogaan River,river,Region VI (Western Visayas),Negros Occidental,Sagay City,10.750632,123.35486
Himogaan River,river,Region VI (Western Visayas),Negros Occidental,Toboso,10.750632,123.35486
Himogaan River,river,,,,10.946469,123.399902
Himook River,river,Region VI (Western Visayas),Negros Occidental,Binalbagan,10.15235,123.003392
Himook River,river,Region VI (Western Visayas),Negros Occidental,Isabela,10.15235,123.003392
Hinagbungan Ilo River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Gandara,12.001987,124.721451
Hinagbungan Ilo River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Santa Margarita,12.001987,124.721451
Hinagbungan River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Gandara,11.987406,124.754115
Hinagbungan River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Santa Margarita,11.992403,124.736281
Hinalinan River,river,Region VI (Western Visayas),Negros Occidental,City of Talisay,10.713057,123.128994
Hinalinan River,river,Region VI (Western Visayas),Negros Occidental,Silay City,10.713057,123.128994
Hinatuan River,river,Region XIII (Caraga),Agusan del Sur,Barobo,8.526069,126.044077
Hinatuan River,river,Region XIII (Caraga),Agusan del Sur,Hinatuan,8.43762,126.145923
Hinatuan River,river,Region XIII (Caraga),Agusan del Sur,San Francisco,8.526069,126.044077
Hinatuan River,river,Region XIII (Caraga),Agusan del Sur,Tagbina,8.43762,126.145923
Hinatuan River,river,Region XIII (Caraga),Surigao del Sur,Barobo,8.466334,126.115636
Hinatuan River,river,Region XIII (Caraga),Surigao del Sur,Hinatuan,8.413733,126.256669
Hinatuan River,river,Region XIII (Caraga),Surigao del Sur,San Francisco,8.526069,126.044077
Hinatuan River,river,Region XIII (Caraga),Surigao del Sur,Tagbina,8.413733,126.256669
Hingyon - Burnay River,river,Cordillera Administrative Region (CAR),Ifugao,Hingyon,16.842335,121.099197
Hingyon - Burnay River,river,Cordillera Administrative Region (CAR),Ifugao,Lagawe (Capital),16.842335,121.099197
Hinoslo-An Creek,river,Region VI (Western Visayas),Negros Occidental,Isabela,10.224361,123.12851
Hinoslo-An Creek,river,Region VI (Western Visayas),Negros Occidental,Moises Padilla (Magallon),10.255387,123.113072
Hintunlob River,river,Region VIII (Eastern Visayas),Southern Leyte,Anahawan,10.279202,125.185824
Hintunlob River,river,Region VIII (Eastern Visayas),Southern Leyte,Hinunangan,10.279202,125.185824
Hintunlob River,river,Region VIII (Eastern Visayas),Southern Leyte,San Juan (Cabalian),10.279202,125.185824
Hinulawan River,river,Region VII (Central Visayas),Cebu,Toledo City,10.346315,123.683851
"Hinun Creek, Approx Location",stream,Mimaropa Region,Marinduque,Buenavista,13.281896,121.953186
Hipgasan River,river,Region VIII (Eastern Visayas),Southern Leyte,Sogod,10.385822,124.972581
Hipusñgo River,river,Region VIII (Eastern Visayas),Leyte,City of Baybay,10.666504,124.814912
Hiraan River,river,Region VIII (Eastern Visayas),Leyte,Carigara,11.253373,124.668125
Hiraan River,river,Region VIII (Eastern Visayas),Leyte,Kananga,11.253373,124.668125
Hitabla River,river,Region VIII (Eastern Visayas),Leyte,Dulag,10.978691,124.996666
Hubo River,river,Region XIII (Caraga),Surigao del Sur,Lianga,8.775203,126.125322
Hubo River,river,Region XIII (Caraga),Surigao del Sur,San Agustin,8.775203,126.125322
Hubo River,river,Region XIII (Caraga),Surigao del Sur,San Miguel,8.775203,126.125322
Hulo Creek,river,Region III (Central Luzon),Bulacan,Obando,14.722504,120.924994
Hulong Banguiad,stream,Region IV-A (Calabarzon),Rizal,Taytay,14.562258,121.147776
Ibajay,river,Region VI (Western Visayas),Aklan,Malinao,11.585507,122.178247
Ibalba Creek,river,Region VIII (Eastern Visayas),Northern Samar,Palapag,12.520642,125.171261
Ibaliw River,river,Region VIII (Eastern Visayas),Northern Samar,Palapag,12.508216,125.143521
Ibayo Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Parañaque,14.504362,120.998752
Ibayo-Tipas Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.528411,121.078956
Ibayo-Tipaz Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.533658,121.080707
Ibong River,river,Region III (Central Luzon),Aurora,Dingalan,15.266671,121.363512
Ibongbong,river,Region VI (Western Visayas),Antique,Bugasong,11.106511,122.090307
Ibongbong,river,Region VI (Western Visayas),Antique,Laua-an,11.106511,122.090307
Ibulao River,river,Cordillera Administrative Region (CAR),Ifugao,Kiangan,16.764558,121.160858
Ibulao River,river,Cordillera Administrative Region (CAR),Ifugao,Lagawe (Capital),16.764558,121.160858
Ibulao River,river,Cordillera Administrative Region (CAR),Ifugao,Lamut,16.764558,121.160858
Idong Creek,stream,Region XI (Davao Region),Davao del Sur,Santa Cruz,6.924057,125.457277
Igay River,river,Mimaropa Region,Palawan,Culion,11.699126,119.957461
Iglesia Ni Cristo Creek,river,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,14.669194,121.048341
Iglesia Ni Cristo Creek,stream,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,14.661451,121.058848
Iglesia Ni Jesus Cristo Creek,river,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,14.668456,121.050818
Igpako River,river,Region VI (Western Visayas),Capiz,Tapaz,11.206225,122.25544
Ihawan River,river,Region XIII (Caraga),Agusan del Sur,Laak (San Vicente),7.976772,125.827503
Ihawan River,river,Region XIII (Caraga),Agusan del Sur,Loreto,8.032859,125.820492
Ihawan River,river,Region XIII (Caraga),Agusan del Sur,Veruela,7.997516,125.82378
Ihawan River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Laak (San Vicente),7.976772,125.827503
Ihawan River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Veruela,7.976772,125.827503
Ikmin River,river,Cordillera Administrative Region (CAR),Abra,Boliney,17.377812,120.841245
Ikmin River,river,Cordillera Administrative Region (CAR),Abra,Daguioman,17.377812,120.841245
